,fecha,abrir,max,min,cerrar,cierre_ajustado,volumen
3161,15 mar 2013,"1,3012","1,3104","1,3004","1,3012","1,3012",-
3162,14 mar 2013,"1,2958","1,2980","1,2913","1,2958","1,2958",-
3163,13 mar 2013,"1,3029","1,3065","1,2925","1,3029","1,3029",-
3164,12 mar 2013,"1,3032","1,3073","1,2994","1,3033","1,3033",-
3165,11 mar 2013,"1,2989","1,3024","1,2985","1,2988","1,2988",-
3166,8 mar 2013,"1,3111","1,3134","1,2960","1,3111","1,3111",-
3167,7 mar 2013,"1,2979","1,3113","1,2977","1,2979","1,2979",-
3168,6 mar 2013,"1,3048","1,3070","1,2990","1,3049","1,3049",-
3169,5 mar 2013,"1,3036","1,3074","1,3014","1,3036","1,3036",-
3170,4 mar 2013,"1,3017","1,3029","1,2984","1,3017","1,3017",-
3171,1 mar 2013,"1,3062","1,3100","1,2971","1,3060","1,3060",-
3172,28 feb 2013,"1,3151","1,3160","1,3060","1,3151","1,3151",-
3173,27 feb 2013,"1,3069","1,3126","1,3043","1,3066","1,3066",-
3174,26 feb 2013,"1,3065","1,3116","1,3020","1,3065","1,3065",-
3175,25 feb 2013,"1,3194","1,3312","1,3183","1,3196","1,3196",-
3176,22 feb 2013,"1,3194","1,3243","1,3149","1,3194","1,3194",-
3177,21 feb 2013,"1,3273","1,3289","1,3172","1,3273","1,3273",-
3178,20 feb 2013,"1,3396","1,3434","1,3365","1,3396","1,3396",-
3179,19 feb 2013,"1,3349","1,3372","1,3332","1,3347","1,3347",-
3180,18 feb 2013,"1,3342","1,3374","1,3325","1,3344","1,3344",-
3181,15 feb 2013,"1,3353","1,3390","1,3309","1,3353","1,3353",-
3182,14 feb 2013,"1,3444","1,3455","1,3320","1,3444","1,3444",-
3183,13 feb 2013,"1,3452","1,3518","1,3431","1,3452","1,3452",-
3184,12 feb 2013,"1,3403","1,3473","1,3368","1,3404","1,3404",-
3185,11 feb 2013,"1,3367","1,3411","1,3360","1,3368","1,3368",-
3186,8 feb 2013,"1,3385","1,3428","1,3365","1,3389","1,3389",-
3187,7 feb 2013,"1,3523","1,3576","1,3374","1,3524","1,3524",-
3188,6 feb 2013,"1,3583","1,3596","1,3502","1,3581","1,3581",-
3189,5 feb 2013,"1,3511","1,3569","1,3464","1,3512","1,3512",-
3190,4 feb 2013,"1,3647","1,3648","1,3548","1,3649","1,3649",-
3191,1 feb 2013,"1,3611","1,3693","1,3589","1,3611","1,3611",-
3192,31 ene 2013,"1,3569","1,3590","1,3544","1,3568","1,3568",-
3193,30 ene 2013,"1,3492","1,3577","1,3484","1,3492","1,3492",-
3194,29 ene 2013,"1,3448","1,3492","1,3417","1,3446","1,3446",-
3195,28 ene 2013,"1,3466","1,3476","1,3428","1,3466","1,3466",-
3196,25 ene 2013,"1,3369","1,3479","1,3353","1,3369","1,3369",-
3197,24 ene 2013,"1,3308","1,3378","1,3289","1,3308","1,3308",-
3198,23 ene 2013,"1,3316","1,3358","1,3274","1,3314","1,3314",-
3199,22 ene 2013,"1,3310","1,3373","1,3272","1,3312","1,3312",-
3200,21 ene 2013,"1,3319","1,3332","1,3301","1,3320","1,3320",-
3201,18 ene 2013,"1,3373","1,3398","1,3297","1,3373","1,3373",-
3202,17 ene 2013,"1,3291","1,3376","1,3271","1,3291","1,3291",-
3203,16 ene 2013,"1,3310","1,3327","1,3261","1,3308","1,3308",-
3204,15 ene 2013,"1,3378","1,3394","1,3311","1,3378","1,3378",-
3205,14 ene 2013,"1,3360","1,3403","1,3338","1,3362","1,3362",-
3206,11 ene 2013,"1,3273","1,3362","1,3252","1,3273","1,3273",-
3207,10 ene 2013,"1,3054","1,3216","1,3041","1,3055","1,3055",-
3208,9 ene 2013,"1,3084","1,3095","1,3039","1,3082","1,3082",-
3209,8 ene 2013,"1,3123","1,3138","1,3068","1,3125","1,3125",-
3210,7 ene 2013,"1,3068","1,3099","1,3021","1,3067","1,3067",-
3211,4 ene 2013,"1,3031","1,3064","1,3001","1,3033","1,3033",-
3212,3 ene 2013,"1,3184","1,3189","1,3089","1,3182","1,3182",-
3213,2 ene 2013,"1,3198","1,3298","1,3194","1,3198","1,3198",-
3214,1 ene 2013,"1,3201","1,3224","1,3196","1,3201","1,3201",-
3215,31 dic 2012,"1,3228","1,3235","1,3177","1,3228","1,3228",-
3216,28 dic 2012,"1,3249","1,3257","1,3166","1,3250","1,3250",-
3217,27 dic 2012,"1,3228","1,3286","1,3215","1,3226","1,3226",-
3218,26 dic 2012,"1,3182","1,3252","1,3175","1,3180","1,3180",-
3219,25 dic 2012,"1,3184","1,3203","1,3174","1,3180","1,3180",-
3220,24 dic 2012,"1,3182","1,3235","1,3172","1,3182","1,3182",-
3221,21 dic 2012,"1,3238","1,3238","1,3169","1,3238","1,3238",-
3222,20 dic 2012,"1,3214","1,3294","1,3206","1,3215","1,3215",-
3223,19 dic 2012,"1,3231","1,3307","1,3225","1,3231","1,3231",-
3224,18 dic 2012,"1,3165","1,3214","1,3157","1,3165","1,3165",-
3225,17 dic 2012,"1,3167","1,3180","1,3148","1,3166","1,3166",-
3226,14 dic 2012,"1,3079","1,3120","1,3068","1,3079","1,3079",-
3227,13 dic 2012,"1,3067","1,3101","1,3045","1,3067","1,3067",-
3228,12 dic 2012,"1,3012","1,3052","1,2997","1,3013","1,3013",-
3229,11 dic 2012,"1,2938","1,3008","1,2930","1,2938","1,2938",-
3230,10 dic 2012,"1,2907","1,2943","1,2888","1,2906","1,2906",-
3231,7 dic 2012,"1,2963","1,2974","1,2882","1,2963","1,2963",-
3232,6 dic 2012,"1,3070","1,3085","1,2979","1,3070","1,3070",-
3233,5 dic 2012,"1,3099","1,3125","1,3064","1,3099","1,3099",-
3234,3 dic 2012,"1,2997","1,3076","1,2995","1,2997","1,2997",-
3235,30 nov 2012,"1,2974","1,3029","1,2970","1,2974","1,2974",-
3236,29 nov 2012,"1,2953","1,3011","1,2940","1,2953","1,2953",-
3237,28 nov 2012,"1,2938","1,2940","1,2883","1,2938","1,2938",-
3238,27 nov 2012,"1,2990","1,3006","1,2921","1,2987","1,2987",-
3239,26 nov 2012,"1,2973","1,2980","1,2947","1,2966","1,2966",-
3240,23 nov 2012,"1,2875","1,2969","1,2869","1,2875","1,2875",-
3241,22 nov 2012,"1,2865","1,2899","1,2837","1,2865","1,2865",-
3242,21 nov 2012,"1,2814","1,2830","1,2743","1,2814","1,2814",-
3243,20 nov 2012,"1,2767","1,2824","1,2767","1,2769","1,2769",-
3244,19 nov 2012,"1,2760","1,2819","1,2747","1,2759","1,2759",-
3245,16 nov 2012,"1,2783","1,2784","1,2694","1,2784","1,2784",-
3246,15 nov 2012,"1,2729","1,2802","1,2720","1,2732","1,2732",-
3247,14 nov 2012,"1,2711","1,2758","1,2706","1,2710","1,2710",-
3248,13 nov 2012,"1,2710","1,2722","1,2667","1,2710","1,2710",-
3249,12 nov 2012,"1,2724","1,2740","1,2701","1,2724","1,2724",-
3250,9 nov 2012,"1,2744","1,2789","1,2693","1,2745","1,2745",-
3251,8 nov 2012,"1,2756","1,2776","1,2724","1,2760","1,2760",-
3252,7 nov 2012,"1,2809","1,2876","1,2739","1,2808","1,2808",-
3253,6 nov 2012,"1,2802","1,2819","1,2768","1,2802","1,2802",-
3254,5 nov 2012,"1,2825","1,2843","1,2770","1,2828","1,2828",-
3255,2 nov 2012,"1,2948","1,2954","1,2838","1,2948","1,2948",-
3256,1 nov 2012,"1,2965","1,2983","1,2928","1,2965","1,2965",-
3257,31 oct 2012,"1,2962","1,3019","1,2947","1,2963","1,2963",-
3258,30 oct 2012,"1,2908","1,2984","1,2888","1,2908","1,2908",-
3259,29 oct 2012,"1,2923","1,2937","1,2890","1,2924","1,2924",-
3260,26 oct 2012,"1,2938","1,2957","1,2892","1,2938","1,2938",-
3261,25 oct 2012,"1,2965","1,3022","1,2944","1,2965","1,2965",-
3262,24 oct 2012,"1,2974","1,2999","1,2924","1,2974","1,2974",-
3263,23 oct 2012,"1,3070","1,3072","1,2954","1,3070","1,3070",-
3264,22 oct 2012,"1,3023","1,3080","1,3023","1,3023","1,3023",-
3265,19 oct 2012,"1,3070","1,3079","1,3016","1,3069","1,3069",-
3266,18 oct 2012,"1,3116","1,3129","1,3083","1,3116","1,3116",-
3267,17 oct 2012,"1,3108","1,3138","1,3087","1,3108","1,3108",-
3268,16 oct 2012,"1,2968","1,3062","1,2953","1,2968","1,2968",-
3269,15 oct 2012,"1,2942","1,2980","1,2898","1,2943","1,2943",-
3270,12 oct 2012,"1,2933","1,2990","1,2925","1,2933","1,2933",-
3271,11 oct 2012,"1,2860","1,2952","1,2830","1,2858","1,2858",-
3272,10 oct 2012,"1,2858","1,2912","1,2840","1,2858","1,2858",-
3273,9 oct 2012,"1,2977","1,2993","1,2868","1,2977","1,2977",-
3274,8 oct 2012,"1,3016","1,3016","1,2940","1,3016","1,3016",-
3275,5 oct 2012,"1,3016","1,3072","1,2997","1,3017","1,3017",-
3276,4 oct 2012,"1,2925","1,3010","1,2913","1,2923","1,2923",-
3277,3 oct 2012,"1,2915","1,2938","1,2882","1,2917","1,2917",-
3278,2 oct 2012,"1,2888","1,2959","1,2885","1,2888","1,2888",-
3279,1 oct 2012,"1,2807","1,2935","1,2807","1,2809","1,2809",-
3280,28 sept 2012,"1,2913","1,2958","1,2842","1,2913","1,2913",-
3281,27 sept 2012,"1,2882","1,2902","1,2837","1,2882","1,2882",-
3282,26 sept 2012,"1,2900","1,2913","1,2841","1,2900","1,2900",-
3283,25 sept 2012,"1,2942","1,2971","1,2888","1,2942","1,2942",-
3284,24 sept 2012,"1,2969","1,2980","1,2895","1,2968","1,2968",-
3285,21 sept 2012,"1,2974","1,3045","1,2962","1,2974","1,2974",-
3286,20 sept 2012,"1,3058","1,3060","1,2923","1,3058","1,3058",-
3287,19 sept 2012,"1,3046","1,3086","1,2997","1,3046","1,3046",-
3288,18 sept 2012,"1,3110","1,3114","1,3043","1,3110","1,3110",-
3289,17 sept 2012,"1,3116","1,3166","1,3088","1,3116","1,3116",-
3290,14 sept 2012,"1,2994","1,3168","1,2985","1,2994","1,2994",-
3291,13 sept 2012,"1,2903","1,2932","1,2887","1,2903","1,2903",-
3292,12 sept 2012,"1,2852","1,2937","1,2846","1,2852","1,2852",-
3293,11 sept 2012,"1,2762","1,2870","1,2760","1,2762","1,2762",-
3294,10 sept 2012,"1,2796","1,2804","1,2773","1,2796","1,2796",-
3295,7 sept 2012,"1,2633","1,2802","1,2628","1,2633","1,2633",-
3296,6 sept 2012,"1,2602","1,2642","1,2564","1,2602","1,2602",-
3297,5 sept 2012,"1,2538","1,2621","1,2505","1,2534","1,2534",-
3298,4 sept 2012,"1,2587","1,2626","1,2560","1,2587","1,2587",-
3299,3 sept 2012,"1,2577","1,2603","1,2561","1,2577","1,2577",-
3300,31 ago 2012,"1,2511","1,2629","1,2497","1,2511","1,2511",-
3301,30 ago 2012,"1,2531","1,2564","1,2495","1,2531","1,2531",-
3302,29 ago 2012,"1,2572","1,2572","1,2522","1,2572","1,2572",-
3303,28 ago 2012,"1,2502","1,2572","1,2468","1,2502","1,2502",-
3304,27 ago 2012,"1,2505","1,2536","1,2492","1,2504","1,2504",-
3305,24 ago 2012,"1,2561","1,2568","1,2489","1,2561","1,2561",-
3306,23 ago 2012,"1,2534","1,2589","1,2528","1,2534","1,2534",-
3307,22 ago 2012,"1,2477","1,2484","1,2435","1,2477","1,2477",-
3308,21 ago 2012,"1,2352","1,2488","1,2348","1,2353","1,2353",-
3309,20 ago 2012,"1,2333","1,2368","1,2297","1,2333","1,2333",-
3310,17 ago 2012,"1,2358","1,2383","1,2293","1,2358","1,2358",-
3311,16 ago 2012,"1,2290","1,2371","1,2259","1,2290","1,2290",-
3312,15 ago 2012,"1,2326","1,2344","1,2268","1,2326","1,2326",-
3313,14 ago 2012,"1,2327","1,2385","1,2318","1,2327","1,2327",-
3314,13 ago 2012,"1,2276","1,2372","1,2264","1,2277","1,2277",-
3315,10 ago 2012,"1,2294","1,2316","1,2247","1,2294","1,2294",-
3316,9 ago 2012,"1,2372","1,2387","1,2270","1,2373","1,2373",-
3317,8 ago 2012,"1,2387","1,2401","1,2331","1,2387","1,2387",-
3318,7 ago 2012,"1,2390","1,2441","1,2377","1,2390","1,2390",-
3319,6 ago 2012,"1,2429","1,2429","1,2344","1,2429","1,2429",-
3320,3 ago 2012,"1,2180","1,2392","1,2170","1,2180","1,2180",-
3321,2 ago 2012,"1,2241","1,2378","1,2138","1,2241","1,2241",-
3322,1 ago 2012,"1,2294","1,2335","1,2282","1,2294","1,2294",-
3323,31 jul 2012,"1,2261","1,2325","1,2253","1,2259","1,2259",-
3324,30 jul 2012,"1,2303","1,2306","1,2232","1,2305","1,2305",-
3325,27 jul 2012,"1,2280","1,2377","1,2246","1,2280","1,2280",-
3326,26 jul 2012,"1,2140","1,2323","1,2121","1,2140","1,2140",-
3327,25 jul 2012,"1,2062","1,2167","1,2055","1,2062","1,2062",-
3328,24 jul 2012,"1,2124","1,2138","1,2060","1,2124","1,2124",-
3329,23 jul 2012,"1,2129","1,2134","1,2073","1,2127","1,2127",-
3330,20 jul 2012,"1,2277","1,2279","1,2148","1,2277","1,2277",-
3331,19 jul 2012,"1,2277","1,2322","1,2232","1,2277","1,2277",-
3332,18 jul 2012,"1,2296","1,2306","1,2220","1,2296","1,2296",-
3333,17 jul 2012,"1,2268","1,2312","1,2192","1,2268","1,2268",-
3334,16 jul 2012,"1,2249","1,2274","1,2177","1,2249","1,2249",-
3335,13 jul 2012,"1,2191","1,2251","1,2163","1,2193","1,2193",-
3336,12 jul 2012,"1,2247","1,2247","1,2173","1,2247","1,2247",-
3337,11 jul 2012,"1,2256","1,2296","1,2233","1,2256","1,2256",-
3338,10 jul 2012,"1,2318","1,2332","1,2237","1,2318","1,2318",-
3339,9 jul 2012,"1,2271","1,2315","1,2271","1,2271","1,2271",-
3340,6 jul 2012,"1,2392","1,2401","1,2284","1,2392","1,2392",-
3341,5 jul 2012,"1,2519","1,2538","1,2366","1,2516","1,2516",-
3342,4 jul 2012,"1,2606","1,2607","1,2511","1,2606","1,2606",-
3343,3 jul 2012,"1,2580","1,2625","1,2564","1,2582","1,2582",-
3344,2 jul 2012,"1,2657","1,2666","1,2572","1,2655","1,2655",-
3345,29 jun 2012,"1,2441","1,2692","1,2436","1,2441","1,2441",-
3346,28 jun 2012,"1,2472","1,2523","1,2408","1,2473","1,2473",-
3347,27 jun 2012,"1,2488","1,2508","1,2449","1,2488","1,2488",-
3348,26 jun 2012,"1,2503","1,2527","1,2451","1,2505","1,2505",-
3349,25 jun 2012,"1,2539","1,2545","1,2475","1,2538","1,2538",-
3350,22 jun 2012,"1,2550","1,2581","1,2527","1,2552","1,2552",-
3351,21 jun 2012,"1,2682","1,2701","1,2571","1,2681","1,2681",-
3352,20 jun 2012,"1,2681","1,2724","1,2663","1,2681","1,2681",-
3353,19 jun 2012,"1,2597","1,2700","1,2572","1,2598","1,2598",-
3354,18 jun 2012,"1,2705","1,2724","1,2563","1,2705","1,2705",-
3355,15 jun 2012,"1,2628","1,2649","1,2595","1,2628","1,2628",-
3356,14 jun 2012,"1,2576","1,2617","1,2544","1,2574","1,2574",-
3357,13 jun 2012,"1,2505","1,2606","1,2477","1,2505","1,2505",-
3358,12 jun 2012,"1,2478","1,2528","1,2450","1,2478","1,2478",-
3359,11 jun 2012,"1,2645","1,2648","1,2488","1,2645","1,2645",-
3360,8 jun 2012,"1,2569","1,2572","1,2444","1,2571","1,2571",-
3361,7 jun 2012,"1,2576","1,2621","1,2545","1,2574","1,2574",-
3362,6 jun 2012,"1,2463","1,2528","1,2445","1,2463","1,2463",-
3363,5 jun 2012,"1,2511","1,2540","1,2412","1,2509","1,2509",-
3364,4 jun 2012,"1,2399","1,2507","1,2389","1,2402","1,2402",-
3365,1 jun 2012,"1,2361","1,2447","1,2297","1,2362","1,2362",-
3366,31 may 2012,"1,2375","1,2429","1,2342","1,2375","1,2375",-
3367,30 may 2012,"1,2478","1,2486","1,2392","1,2478","1,2478",-
3368,29 may 2012,"1,2525","1,2574","1,2475","1,2525","1,2525",-
3369,28 may 2012,"1,2567","1,2619","1,2527","1,2569","1,2569",-
3370,25 may 2012,"1,2538","1,2598","1,2507","1,2536","1,2536",-
3371,24 may 2012,"1,2561","1,2610","1,2519","1,2561","1,2561",-
3372,23 may 2012,"1,2665","1,2684","1,2570","1,2665","1,2665",-
3373,22 may 2012,"1,2814","1,2814","1,2740","1,2811","1,2811",-
3374,21 may 2012,"1,2773","1,2812","1,2731","1,2773","1,2773",-
3375,18 may 2012,"1,2698","1,2740","1,2646","1,2698","1,2698",-
3376,17 may 2012,"1,2734","1,2750","1,2669","1,2731","1,2731",-
3377,16 may 2012,"1,2736","1,2758","1,2683","1,2736","1,2736",-
3378,15 may 2012,"1,2832","1,2870","1,2757","1,2832","1,2832",-
3379,14 may 2012,"1,2902","1,2905","1,2828","1,2900","1,2900",-
3380,11 may 2012,"1,2934","1,2955","1,2909","1,2935","1,2935",-
3381,10 may 2012,"1,2937","1,2979","1,2926","1,2937","1,2937",-
3382,9 may 2012,"1,2993","1,3004","1,2913","1,2995","1,2995",-
3383,8 may 2012,"1,3062","1,3062","1,2984","1,3062","1,3062",-
3384,7 may 2012,"1,2963","1,3058","1,2963","1,2970","1,2970",-
3385,4 may 2012,"1,3156","1,3176","1,3086","1,3156","1,3156",-
3386,3 may 2012,"1,3149","1,3180","1,3099","1,3148","1,3148",-
3387,2 may 2012,"1,3240","1,3242","1,3130","1,3240","1,3240",-
3388,1 may 2012,"1,3240","1,3281","1,3206","1,3240","1,3240",-
3389,30 abr 2012,"1,3242","1,3265","1,3210","1,3242","1,3242",-
3390,27 abr 2012,"1,3193","1,3269","1,3160","1,3191","1,3191",-
3391,26 abr 2012,"1,3233","1,3260","1,3203","1,3233","1,3233",-
3392,25 abr 2012,"1,3196","1,3236","1,3183","1,3198","1,3198",-
3393,24 abr 2012,"1,3153","1,3215","1,3147","1,3152","1,3152",-
3394,23 abr 2012,"1,3209","1,3210","1,3108","1,3205","1,3205",-
3395,20 abr 2012,"1,3144","1,3225","1,3132","1,3146","1,3146",-
3396,19 abr 2012,"1,3120","1,3157","1,3072","1,3120","1,3120",-
3397,18 abr 2012,"1,3135","1,3142","1,3060","1,3135","1,3135",-
3398,17 abr 2012,"1,3127","1,3165","1,3091","1,3127","1,3127",-
3399,16 abr 2012,"1,3057","1,3085","1,2997","1,3057","1,3057",-
3400,13 abr 2012,"1,3189","1,3200","1,3071","1,3189","1,3189",-
3401,12 abr 2012,"1,3119","1,3187","1,3104","1,3120","1,3120",-
3402,11 abr 2012,"1,3075","1,3154","1,3067","1,3074","1,3074",-
3403,10 abr 2012,"1,3111","1,3144","1,3056","1,3111","1,3111",-
3404,9 abr 2012,"1,3085","1,3085","1,3038","1,3079","1,3079",-
3405,6 abr 2012,"1,3064","1,3113","1,3055","1,3065","1,3065",-
3406,5 abr 2012,"1,3144","1,3166","1,3037","1,3144","1,3144",-
3407,4 abr 2012,"1,3224","1,3235","1,3108","1,3225","1,3225",-
3408,3 abr 2012,"1,3332","1,3367","1,3303","1,3333","1,3333",-
3409,2 abr 2012,"1,3358","1,3379","1,3280","1,3358","1,3358",-
3410,30 mar 2012,"1,3314","1,3369","1,3312","1,3314","1,3314",-
3411,29 mar 2012,"1,3326","1,3344","1,3257","1,3326","1,3326",-
3412,28 mar 2012,"1,3328","1,3373","1,3280","1,3329","1,3329",-
3413,27 mar 2012,"1,3360","1,3383","1,3322","1,3360","1,3360",-
3414,26 mar 2012,"1,3284","1,3337","1,3200","1,3283","1,3283",-
3415,23 mar 2012,"1,3205","1,3286","1,3192","1,3205","1,3205",-
3416,22 mar 2012,"1,3218","1,3256","1,3141","1,3219","1,3219",-
3417,21 mar 2012,"1,3240","1,3286","1,3183","1,3238","1,3238",-
3418,20 mar 2012,"1,3229","1,3249","1,3175","1,3229","1,3229",-
3419,19 mar 2012,"1,3177","1,3265","1,3144","1,3177","1,3177",-
3420,16 mar 2012,"1,3079","1,3184","1,3051","1,3079","1,3079",-
3421,15 mar 2012,"1,3022","1,3083","1,3005","1,3023","1,3023",-
3422,14 mar 2012,"1,3080","1,3089","1,3016","1,3080","1,3080",-
3423,13 mar 2012,"1,3172","1,3189","1,3053","1,3168","1,3168",-
3424,12 mar 2012,"1,3122","1,3147","1,3082","1,3125","1,3125",-
3425,9 mar 2012,"1,3272","1,3273","1,3108","1,3275","1,3275",-
3426,8 mar 2012,"1,3141","1,3272","1,3137","1,3140","1,3140",-
3427,7 mar 2012,"1,3120","1,3161","1,3100","1,3123","1,3123",-
3428,6 mar 2012,"1,3223","1,3228","1,3115","1,3226","1,3226",-
3429,5 mar 2012,"1,3186","1,3238","1,3162","1,3186","1,3186",-
3430,2 mar 2012,"1,3319","1,3332","1,3192","1,3323","1,3323",-
3431,1 mar 2012,"1,3326","1,3357","1,3286","1,3321","1,3321",-
3432,29 feb 2012,"1,3479","1,3486","1,3355","1,3478","1,3478",-
3433,28 feb 2012,"1,3410","1,3463","1,3396","1,3407","1,3407",-
3434,27 feb 2012,"1,3470","1,3470","1,3370","1,3467","1,3467",-
3435,24 feb 2012,"1,3374","1,3477","1,3359","1,3374","1,3374",-
3436,23 feb 2012,"1,3257","1,3340","1,3235","1,3256","1,3256",-
3437,22 feb 2012,"1,3249","1,3264","1,3214","1,3243","1,3243",-
3438,21 feb 2012,"1,3205","1,3292","1,3189","1,3205","1,3205",-
3439,20 feb 2012,"1,3225","1,3277","1,3184","1,3227","1,3227",-
3440,17 feb 2012,"1,3130","1,3199","1,3117","1,3127","1,3127",-
3441,16 feb 2012,"1,3058","1,3058","1,2980","1,3058","1,3058",-
3442,15 feb 2012,"1,3130","1,3189","1,3065","1,3134","1,3134",-
3443,14 feb 2012,"1,3154","1,3214","1,3132","1,3158","1,3158",-
3444,13 feb 2012,"1,3229","1,3282","1,3211","1,3237","1,3237",-
3445,10 feb 2012,"1,3278","1,3289","1,3165","1,3278","1,3278",-
3446,9 feb 2012,"1,3250","1,3319","1,3231","1,3249","1,3249",-
3447,8 feb 2012,"1,3249","1,3287","1,3238","1,3249","1,3249",-
3448,7 feb 2012,"1,3118","1,3243","1,3094","1,3122","1,3122",-
3449,6 feb 2012,"1,3125","1,3129","1,3034","1,3127","1,3127",-
3450,3 feb 2012,"1,3135","1,3187","1,3079","1,3137","1,3137",-
3451,2 feb 2012,"1,3172","1,3196","1,3093","1,3170","1,3170",-
3452,1 feb 2012,"1,3139","1,3214","1,3047","1,3077","1,3077",-
3453,31 ene 2012,"1,3139","1,3214","1,3087","1,3140","1,3140",-
3454,30 ene 2012,"1,3207","1,3208","1,3084","1,3208","1,3208",-
3455,27 ene 2012,"1,3089","1,3160","0,7606","1,3093","1,3093",-
3456,26 ene 2012,"1,3107","1,3180","1,3095","1,3107","1,3107",-
3457,25 ene 2012,"1,3036","1,3050","1,2934","1,3041","1,3041",-
3458,24 ene 2012,"1,3025","1,3056","1,2958","1,3027","1,3027",-
3459,23 ene 2012,"1,2890","1,3045","1,2884","1,2885","1,2885",-
3460,20 ene 2012,"1,2962","1,2984","1,2888","1,2965","1,2965",-
3461,19 ene 2012,"1,2863","1,2921","1,2845","1,2866","1,2866",-
3462,18 ene 2012,"1,2748","1,2844","1,2737","1,2746","1,2746",-
3463,17 ene 2012,"1,2667","1,2804","1,2667","1,2667","1,2667",-
3464,16 ene 2012,"1,2648","1,2683","1,2629","1,2647","1,2647",-
3465,13 ene 2012,"1,2825","1,2875","1,2652","1,2821","1,2821",-
3466,12 ene 2012,"1,2724","1,2829","1,2701","1,2724","1,2724",-
3467,11 ene 2012,"1,2754","1,2788","1,2674","1,2752","1,2752",-
3468,10 ene 2012,"1,2776","1,2817","1,2746","1,2776","1,2776",-
3469,9 ene 2012,"1,2680","1,2785","1,2680","1,2680","1,2680",-
3470,6 ene 2012,"1,2793","1,2813","1,2704","1,2796","1,2796",-
3471,5 ene 2012,"1,2931","1,2943","1,2785","1,2931","1,2931",-
3472,4 ene 2012,"1,3054","1,3074","1,2902","1,3056","1,3056",-
3473,3 ene 2012,"1,2936","1,3066","1,2936","1,2941","1,2941",-
3474,2 ene 2012,"1,2960","1,2964","1,2923","1,2960","1,2960",-
3475,30 dic 2011,"1,2952","1,2996","1,2906","1,2956","1,2956",-
3476,29 dic 2011,"1,2926","1,2944","1,2861","1,2927","1,2927",-
3477,28 dic 2011,"1,3071","1,3080","1,2947","1,3072","1,3072",-
3478,27 dic 2011,"1,3050","1,3086","1,3045","1,3051","1,3051",-
3479,26 dic 2011,"1,3044","1,3084","1,3044","1,3045","1,3045",-
3480,23 dic 2011,"1,3057","1,3094","1,3033","1,3056","1,3056",-
3481,22 dic 2011,"1,3038","1,3119","1,3024","1,3040","1,3040",-
3482,21 dic 2011,"1,3088","1,3194","1,3028","1,3088","1,3088",-
3483,20 dic 2011,"1,3008","1,3132","1,2997","1,3008","1,3008",-
3484,19 dic 2011,"1,3036","1,3041","1,2985","1,3037","1,3037",-
3485,16 dic 2011,"1,3030","1,3084","1,3007","1,3030","1,3030",-
3486,15 dic 2011,"1,2987","1,3049","1,2963","1,2988","1,2988",-
3487,14 dic 2011,"1,3028","1,3059","1,2954","1,3019","1,3019",-
3488,13 dic 2011,"1,3166","1,3232","1,3100","1,3171","1,3171",-
3489,12 dic 2011,"1,3371","1,3378","1,3211","1,3372","1,3372",-
3490,9 dic 2011,"1,3345","1,3430","1,3286","1,3345","1,3345",-
3491,8 dic 2011,"1,3401","1,3457","1,3311","1,3404","1,3404",-
3492,7 dic 2011,"1,3412","1,3453","1,3354","1,3412","1,3412",-
3493,6 dic 2011,"1,3385","1,3425","1,3340","1,3387","1,3387",-
3494,5 dic 2011,"1,3417","1,3484","1,3401","1,3419","1,3419",-
3495,2 dic 2011,"1,3467","1,3538","1,3420","1,3467","1,3467",-
3496,1 dic 2011,"1,3442","1,3521","1,3420","1,3444","1,3444",-
3497,30 nov 2011,"1,3324","1,3524","1,3264","1,3324","1,3324",-
3498,29 nov 2011,"1,3308","1,3437","1,3289","1,3317","1,3317",-
3499,28 nov 2011,"1,3310","1,3397","1,3278","1,3313","1,3313",-
3500,25 nov 2011,"1,3328","1,3334","1,3218","1,3331","1,3331",-
3501,24 nov 2011,"1,3347","1,3412","1,3320","1,3352","1,3352",-
3502,23 nov 2011,"1,3514","1,3531","1,3353","1,3522","1,3522",-
3503,22 nov 2011,"1,3486","1,3569","1,3471","1,3484","1,3484",-
3504,21 nov 2011,"1,3536","1,3540","1,3433","1,3530","1,3530",-
3505,18 nov 2011,"1,3455","1,3613","1,3448","1,3458","1,3458",-
3506,17 nov 2011,"1,3443","1,3535","1,3425","1,3441","1,3441",-
3507,16 nov 2011,"1,3509","1,3553","1,3431","1,3507","1,3507",-
